ID Comentario,Mensagem,Classificação
1009026819197921_256392624773073,Esqueci que os esquerdistas não sabem ler...Bolsonaro patriota honrado,1
1009026819197921_100770270440635,Bolsonaro nesses ladrão corrompendo ate as pesquisa de rede social 😂😂,1
1009026819197921_733331216819385,Vey se as eleições dá presidência dá câmara fosse feita agr Bolsonaro ganharia,1
1009026819197921_686390788208790,Eh - - -  em  capitão Bolsonaro /brasileiros !!  queiram  restaurar nossa brasilidade,1
1009026819197921_247037659056587,Jovair mas ágora quero ver e muito barulho então e BOLSONARO!!! NÃOOOOOOOOOOOOO quero Rodrigo maia,1
1009026819197921_683687115136215,Vamos juntos meu capitão e presidente Jair Messias Bolsonaro hahaha 💪!,1
1009026819197921_1873843442852204,"Bolsonaro, é o homem pra ser presidente dá câmara, e o proximo presidente do País sim, é claro.",1
1009026819197921_1672336916398304,Brasileiros deixeem de ser pivetes ok bolsonaro e o cara ficha limpa pensem nisso,1
1009026819197921_1888345718090790,"Jair Bolsonaro não aparece em nehuma denuncia de corrupção, votaria nele.",1
1009026819197921_1325198980874201,"Não tenho nada contra mulher, mais se levantou a bandeira vermelha ja perde toda credibilidade!!! BOLSONARO NO PODER!!!!",1
1009026819197921_247058589054494,BOLSONARO GANHA EM TODAS AS ENQUETES! SEJA ONDE FOR! #Mito,1
1009026819197921_1304966886264085,"Bolsonaro ganha em qualquer pesquisa.
Só perde nas que o PT compta e ninguém sabe quem opinou.",1
1009026819197921_245823872532605,Bolsonaro 2018... 99% votando em Jair Bolsonaro e os números dele não se alteram... muito estranho isso,1
1009026819197921_772697506210908,Apesar de saber que esses corruptos não irão votar no Bolsonaro. #SomostodosBolsonaro,1
1009026819197921_1893937680843324,Bolsonarooo!!! Mas o jogo político sujo de Brasília não permitirá isso acontecer. O discurso promete!!!,1
1009026819197921_244292049353144,"Eu votaria no Tiririca, este tambem não tem nome na Lava jato e entende bem de politica como o Bolsonaro.",1
1009026819197921_243832412728489,hauhauah... Tiro saiu pela culatra. E nem adiantou por carinha de raiva. BOLSONARO 2018!,1
1009026819197921_1888324844759544,"ADM da pag. Apagando a pesquisa em 3...2...1... ""Jair Messias Bolsonaro Win""",1
1009026819197921_1241739425862122,"Só por essa foto eu já votava no Bolsonaro. Esse olhar de ""vou tacar fogo nessa desgraça"" já merece um voto!",1
1009026819197921_1888359488089413,"Nem colocando a pior foto do Bolsonaro, e o emoji de nervoso sendo o voto pra ele, vcs conseguem reverter... Já era, é #bolsonaro2018",1
1009026819197921_261130524324148,VOTARIA NO BOLSONARO E TORCERIA PARA AINDA NO PLENÁRIO MANDAR PRENDER ESSA CORJA DE PARASITAS...,1
1009026819197921_1249603161814152,1234 5 mil queremos Bolsonaro presidente do Brasil,1
1009026819197921_394690774217481,Botaram uma foto do Bolsonaro feia pra caraca mais ele é ele independente de foto...Dale boksomito,1
1009026819197921_434512383547100,"😂😂😂nem juntando todos os petistas! da metade dos votos do #Bolsonaro, essa que é a verdadeira pesquisa aqui quem vota é o povo!",1
1009026819197921_244333952682287,Colocam a pior foto de Bolsonaro afim de denegrir a imagem dele. E olha que o MITO tá ganhando. #bolsonaro2018,1
1009026819197921_686389804875555,"hahaa capitalismo opressor>>>>abismo>>> socialismo lixo. Chora esquerda! O mito vai ganhar, é Jair Bolsonaro!!!!!!",1
1009026819197921_224382081303358,Bolsonaro homem íntegro. Honesto.representa a família de bem do Brasil,1
1009026819197921_1209935042424248,"Jair Bolsonaro para presidente; vai deixar o diabo feliz; pela razão de ter seu rival, 
longe do inferno.",1
1009026819197921_139094709934502,Bolsonaro nao se preocupe estes vermes tem mega despeito e inveja  de vcs Deus eh fiel.,1
1009026819197921_1538613629486804,"Maria não é botando mulher no poder que vai acabar com o machismo, temos que botar o mais competente, ou seja, bolsonaro",1
1009026819197921_224541961349016,"Chora bando de safados do PT, podem fazer milhares de enquetes, pq em todas só da o BOLSONARO 😂😂😂😂😂😂😂😂😂😂",1
1009026819197921_1888326294759399,"Erundina Pilantra!  Acabou com SP!  Some daí comunista!! 
BOLSONARO PRESIDENTE!!",1
1009026819197921_191559384656347,"Bolsonaro pra presidente do país, da câmara, do senado, até pra sindico do prédio 
!!!",1
1009026819197921_409275889412040,"30,6 Jair Messias Bolsonaro 😂😂😂 mitou. Se fosse o povo já era o presidente da câmara ✌🏻👏👏👏",1
1009026819197921_1196726180376182,"Forças Armadas já, pra acabar com a festa desses políticos corruptos,e Bolsonaro na presidência",1
1009026819197921_1767178506936860,"Dói né?! 
Ser de página esquerdista e ver o Próximo presidente humilhar assim
Bolsonaro2018",1
1009026819197921_382108938811059,Quer dizer que até em página petista o Bolsonaro é disparado??...pegue lavagem!....rsrrrr,1
1009026819197921_369827223386142,"Bolsonaro será o presidente da republica ñ tem com ele vai ganhar vcs queiram ou ñ

Sou bolsonaro até o fim❤",1
1009026819197921_1392880224118576,Bolsonaro com certeza! Erundina na cadeia sem a menor dúvida!!!!!!,1
1009026819197921_733294126823094,Bolsonaro ... mais esperamos que ele venha pra presidência da República ele seria de grande importância para os brasileiros,1
1009026819197921_283121918772933,"Votaria no Bolsonaro, só por não estar na lista negra da Lava Jato.",1
1009026819197921_114332475750049,"Ganhar em casa é bom, mas ganhar fora É MELHOR AINDA! #Bolsonaro2018",1
1009026819197921_1849919328564541,"28 mil são os votos do Bolsonaro é surra em cima de surra, da neles Bolsonaro.",1
1009026819197921_248589398915550,Bolsonaro é o cara. Ele é um cara que realmente quer fazer pelo Brasil.,1
1009026819197921_1888344221424273,"Pessoal, vamos oprimir,  senta o dedo na carinha de mal e vamos dobrar a quantidade de curtidas do Mito Bolsonaro.",1
1009026819197921_1910983105798653,Bolsonaro sempre!!!! Precisamos de pessoas que lutem pela família e não pra bandido,1
1009026819197921_588748237996962,A turma do PT e corajosa de fazer uma enquete dessas... vai dar BOLSONARO na cabeça é claro 👍,1
1009026819197921_1209942622423490,Bolsonaro presidente do Brasil,1
1009026819197921_733321290153711,"Eu coloquei coração, pois eu amo bolsonarooooo!! Mas errei! Desculpe!",1
1009026819197921_733328666819640,"A direita é o remédio para o Brasil, Bolsonaro é o médico que o Brasil precisa",1
1009026819197921_423032294755170,"Jair Messias Bolsonaro ganhou, agora eu quero q a página exclua este post!!! #BolsonaroPresidente2018 #MeuPresidente",1
1009026819197921_250249335400839,Maaaano olha a velocidade que Bolsonaro ta ganhando de votos,1
1009026819197921_205721786562715,"Infelizmente ladrão nao vota em homem honesto, se nao o Bolsonaro ganharia.",1
1009026819197921_1811965039042194,Vamos endireitar o Brasil Jair Messias bolsonaro,1
1009026819197921_1853140641611865,"O PT deu PT. Bolsonaro 2018. Pela valorização da família, contra a corrupção.",1
1009026819197921_733265863492587,O Brasil anceia pelo bolsonaro na presidencia,1
1009026819197921_1232409426867236,Wellington Gabbriel isso é na pagina de petista ainda #Bolsonaro2018,1
1009026819197921_1893917707511988,Agora que Bolsonaro passou eu já posso cantar: paw paw paw paw O choro vai começar 🎵🎶📢📣,1
1009026819197921_606677532856235,"O Brasil preciso de um homem sério,Bolsonaro hoje e depois  em 2018 sim...",1
1009026819197921_1590822534280136,"Bolsonaro evidente, votem Jair Bolsonaro por favor merecemos ele na presidência da Câmara",1
1009026819197921_569326279929149,"Nunca fiquei tão feliz em fazer carinha de ""Raiva"" #SomosTodosBolsonaro",1
1009026819197921_900681410073957,Bolsonaro é a moral que o BRASIL precisa.,1
1009026819197921_222109741585229,"Bolsonaro
Presidente da câmara 
2018 presidente do Brasil",1
1009026819197921_1435732809804372,Jair Messias Bolsonaro poha. Pena que la so tem corruptos e comprados,1
1009026819197921_1538550066159827,"Quem quer bandido no seu devido lugar (ou seja, na vala.) Vota em BOLSONARO!!",1
1009026819197921_1853511234928285,"Se mostrar algum envolvimento do Bolsonaro com corrupção, eu mudo meu voto.",1
1009026819197921_343885522671567,Bolsonaro lógico !! Mas os #corruPTos o temem tanto que não teria chance !!!,1
1009026819197921_1811994945705870,Pesquisa de comunistas... nunca dizem a verdade..... É  BOLSONARO NA CABEÇA!,1
1009026819197921_1745752165739726,"Povo fala que Bolsonaro é Machista, Fascista, Taxista, Maquinista, não estou nem ai, é Bolsonaro 2018.",1
1009026819197921_406071429746394,Jair Bolsonaro é o melhor é vai dar moralidade. É isso que o Brasil precisa.,1
1009026819197921_1888319568093405,"Bolsonaro ganhando na página do PT, 2018 é logo ali",1
1009026819197921_1590940294268360,Bolsonaro representa todo cidadão de bem é os bons costumes,1
1009026819197921_224407521300814,"Como é bom entrar nas redes sociais, e ver o nome BOLSONARO em todos os lugares haha",1
1009026819197921_233791427030542,"Bolsonaro 2018 e pra quem é contra estude a história imparcialmente,procure a verdade e não as fábulas que te contaram ;)",1
1009026819197921_1325171937543572,O mandato e de 2 anos como presidente da camera federal.  Bolsonaro! !!!!,1
1009026819197921_257697407985894,Bolsonaro. Mas é  muito trabalho pra ele fazer tem que tirar todos os corruptos safados.,1
1009026819197921_971814102949152,Joao Pedro Chaves Gabriel Moura HAHAHAHAHAHAHAHA Bolsonaro ganhou na página deles,1
1009026819197921_1209947762422976,"Ele defender o Cunha n qr dizer q esteja metido em corrupção :) 
#PrimeiramenteBolsonaroPresidente",1
1009026819197921_1910995332464097,5 mil votos dos 10 minutos que estou na enquete!!! Bolsonaro mitando todo dia kakakakakaka,1
1009026819197921_1210054305745655,"Até na própria página do PT,  o Bolsonaro sai ganhando! 
HAHAHAHAHAHAHAHAHAAHHAAHAHAHAHAHAHAHAHAHAHAH",1
1009026819197921_1088433977928878,"Bolsonaro mostrou para o Brasil, que só tem quatro honestos na câmara federal, Bolsonaro o povo tá contigo!",1
1009026819197921_388686068167673,"Fora Temer!
O PT votou em vc, canalha!
Bolsonaro é a vontade da maioria do povo",1
1009026819197921_1752172268444156,Jair Messias Bolsonaro O RESTO É RESTO TUDO BANDIDO TIRANDO O MALTA E UNS 5.,1
1009026819197921_256346261444376,"Não existe almoço de graça.
Chega de mamar no Estado, cambada de preguiçoso.
Bolsonaro, te amamos",1
1009026819197921_805073386300115,No Facebook Bolsonaro já é o preferido do povo brasileiro! Em 2018 vamos repetir isso nas urnas.,1
1009026819197921_1209940015757084,"1, 2, 3, 4, 5mil, queremos Bolsonaro presidente do Brasil!",1
1009026819197921_256338068111862,Petista cria enquete ao vivo e leva lavagem ...Pode somar os votos de todos que não supera os votos do Jair Messias Bolsonaro,1
1009026819197921_114394569077173,"No Bolsonaro, Honesto, e não gosta de Bandido, esse Vale a Pena xD!",1
1009026819197921_1325203344207098,Bolsonaro a última e única esperança do Brasil,1
1009026819197921_287996841615247,"O Bolsonaro se parece muito com o presidente de 2018, impressionante",1
1009026819197921_382100188811934,Bolsonaro. Só ele é candidato. Os outros são espertalhões correndo atras de uma boquinha.,1
1009026819197921_1879759035639116,Bolsonaro....PRESIDENTE....Prá que a camara ...deixa os muleques  aproveitar enquanto dá......!!,1
1009026819197921_1384486574916449,Pra votar no bolsonaro tem q por a carinha de BRABO!!!!,1
1009026819197921_1745743172407292,vÃO VOTAR EM UMA COMUNISTA SAFADA ? O BRASIL TEM O QUE MERECE MESMO. #BOLSONARO2018,1
1009026819197921_1047393235406941,Dilma liberou a entrada de imigrantes! Vão concorrer com os brasileiros!!! Bolsonaro salve o Brasil!,1
1009026819197921_805071716300282,"Brasil precisa mudar, Bolsonaro já",1
1009026819197921_256374884774847,BOLSONARO PRESIDENTE DO BRASIL #bolsomito2018,1
1009026819197921_1196798853702248,É melhor !!Jair!! se acostumando Bolsonaro 2018!!!,1
1009026819197921_805073336300120,"#BolsonaroPresidente 💙💛💚 
Único ali que vale a pena.",1
1009026819197921_1245671588860559,MANCHETE DO DIA BOLSONARO LAVA PÁGINA PETISTA GANHANDO ELEIÇÃO DA CAMA DE LAVAJEM😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
1009026819197921_1389432127774501,Bolsonaro pra colocar moral na casa da mãe Joana,1
1009026819197921_569319089929868,Notasse q na página esquerdista até a gente se destaca #Bolsonaro2018,1
1009026819197921_1246835572060091,"Bandido treme quando vê a polícia, facções tremem quando fala da PF, petistas se matam quando ouvem o povo clamar por Bolsonaro",1
1009026819197921_1196722930376507,"E é bom Jair se acostumando...

#BolsonaroPresidente2018",1
1009026819197921_1222909867805793,"Bolsonaro guerreiro, orgulho brasileiro",1
1009026819197921_226732014397343,O Acre e o Brasil e Bolsonaro,1
1009026819197921_1305040956256678,Acho um insulto comparar o Bolsonaro com estes excrementos políticos,1
1009026819197921_256340424778293,BOLSONARO CLARO ❤,1
1009026819197921_380199499006182,Bolsonaro presidente do Brasil,1
1009026819197921_1590908290938227,"Como assim, ""em quem votaria""??? SÓ HÁ UMA POSSIBILIDADE!!  BOLSONARO!!!!  Os outros são pouco menos do que PIADAS DE MAU GOSTO!!",1
1009026819197921_233826250360522,"Bolsonaro, vamos te ajudar a reconstruir o Brasil.",1
1009026819197921_256363591442643,Bolsonaropresidendejá obs não estou conseguindo votar no mito... Começaram sabotar?,1
1009026819197921_224599268009952,Faço campanha gratis pro bolsonaro......,1
1009026819197921_1047420962070835,"Jair Messias Bolsonaro sem dúvida, por mais políticos sem escândalo de corrupção!",1
1009026819197921_1590819340947122,BOLSONARO - PRESIDENTE DO BRASIL,1
1009026819197921_247039592389727,"Bolsonaro neles, PT escória política igual ao PMDB e PSDB, tudo lixo.",1
1009026819197921_256347291444273,Bolsonaro 2818 e na Câmara tbm!!!!,1
1009026819197921_224397937968439,Bolsonaro. E se chorar é Bolsomito,1
1009026819197921_759139657585440,"MITO sempre MITO..., até nessa página fedorenta a mortadela podre! #BolsonaroPresidente2018",1
1009026819197921_137987490046029,"90 por centos, dos deputados são coruptos, por isto q Jair Bolsonaro presidente. Teve 4 votos. Bota o povo para votar?",1
1009026819197921_256341964778139,Pernambuco é bolsonaro,1
1009026819197921_1389407454443635,"Na boa hoje estou pensando em economia, em deixar um país melhor para minha filha, na tentativa de um menos pior, sou #Bolsonaro",1
1009026819197921_1576085692416416,BOLSONARO SEMPRE. O ÚNICO POLÍTICO VERDADEIRAMENTE DE DIREITA A ESSA CORJA SAFADA.,1
1009026819197921_673895956145619,"A favor da vida, da família e dos valores cristãos. Bolsonaro 2018!!!",1
1009026819197921_1196734940375306,"BOLSONARO 2018, quero meu lugar dentro dá sala de aula, respeito aos professores",1
1009026819197921_168333986989898,Página do pt e o Bolsonaro tá ganhando,1
1009026819197921_210799499389707,mito Bolsonaro sempre,1
1009026819197921_247691975687729,O único honesto nessa bagaça! #Bolsonaro2018,1
