2;87000000000000000000000;Tue May 30 18:19:40 +0000 2017;"@Fernandomullen @jdoriajr Não vai conseguir, ""forças ocultas,"" a esquerda, togada ou não, precisam desse miserável cartão postal da cidade.";79400000000000000000000;Dirce L.;Dilorimier;4;;pt
1;87000000000000000000000;Tue May 30 18:19:49 +0000 2017;HAHAHAHAAHHA Claro...sim...em perfeita ordem ?? https://t.co/bs4AmL4ptN;1112276700;Poor In Spirit;Bruno_Brusch;59;;pt
1;87000000000000000000000;Tue May 30 18:19:53 +0000 2017;@deivisoncruz @AgoraNoPlanalto @MichelTemer Boa;3087290168;Kleber Pereira;KleberKsp;424;Vila Velha, Brasil;pt
2;87000000000000000000000;Tue May 30 18:19:56 +0000 2017;@spromiseland @JFCC__ @FahelR @VILSON1966 @InesBolsonaro @MarceloRichterM @jairbolsonaro @DaniloGentili Aposto que seu pai tw abandonou!;3297913749;Crítico da Política;criticopolitica;60;Planeta Terra;pt
2;87000000000000000000000;Tue May 30 18:19:56 +0000 2017;"RT @artur_slo: Só lembrando quem elegeu o MONSTRO @MichelTemer Segundo a Dilma,""O Michel é companheiro para TODAS AS HORAS.""… ";60109805;Luciano Occhialini;lucianooccc;53;Brasil;pt
2;8700000000000000000000;Tue May 30 18:20:32 +0000 2017;@renancalheiros Esse @renancalheiros é tão cara de pau, que paga empregado pra ficar enganando o povo aqui no #tweet. Tua hora vai chegar;137343771;Deus estar Vivo!;paulomsantos;152;Do mundo!;pt
2;8700000000000000000000;Tue May 30 18:20:58 +0000 2017;TÁ FODA, HEIN @AecioNeves https://t.co/WsY4J3AW5k;33236473;Matheus Forny;matheus_forny;1204;Gaea;pt
1;8700000000000000000000;Tue May 30 18:21:00 +0000 2017;"RT @caiforatemer: Amigos, vamos todos dar aquela salva de palmas ao ""jestor"" @jdoriajr. Deem RT para divulgar o ""milagre"" que ele fez. http…";308789332;LG ??;Petkovic10e43;1167;Ho Chi Minh;pt
2;8700000000000000000000;Tue May 30 18:21:32 +0000 2017;PAAAAAAU NO CU DO @jdoriajr;636760410;INFP e Fracassada;FuckingGaybriel;98;perdida em Alagoinha;pt
2;8700000000000000000000;Tue May 30 18:21:47 +0000 2017;RT @_PatriciaPillar: Até quando esse presidente ilegítimo vai usar o cargo pra fazer tudo o que quer para defender a si próprio e seus comp…;258372460;Voleide;VoleideAndrade;603;Currais Novos, Rio Grande do Norte;pt
2;8700000000000000000000;Tue May 30 18:21:54 +0000 2017;@jdoriajr Está na hora de vc se descolar do @Rede45 @orgulhoFHC farinha do mesmo saco do @ptbrasil;182652368;Luppi;Luppi_LPP;390;Rio de Janeiro;pt
2;8700000000000000000000;Tue May 30 18:21:54 +0000 2017;@AgoraNoPlanalto @MichelTemer stand up comedy show 2017... não pera...;3087290168;Kleber Pereira;KleberKsp;424;Vila Velha, Brasil;pt
2;8700000000000000000000;Tue May 30 18:21:58 +0000 2017;Vocês roubaram tanto que roubaram o futuro do Brasil https://t.co/ge6yQy7i8B;85700000000000000000000;Sofia Paes;SofiaPaes6;16;;pt
2;8700000000000000000000;Tue May 30 18:22:08 +0000 2017;RT @agencialupa: O @AecioNeves e o deputado Rocha Loures foram afastados do Congresso. Quatro partidos deixaram a base do governo:… ;184893615;Tot_Cris;TotBr;32;;pt
2;8700000000000000000000;Tue May 30 18:22:09 +0000 2017;RT @thethales: Esse pessoal do @jdoriajr é bem desequilibrado. Garotinhos mimados que não aceitam contrariedade. Patéticos https://t.co/O2T…;49164405;Rodrigo dos Santos;digonesco;165;;pt
1;8700000000000000000000;Tue May 30 18:22:20 +0000 2017;"RT @caiforatemer: Amigos, vamos todos dar aquela salva de palmas ao ""jestor"" @jdoriajr. Deem RT para divulgar o ""milagre"" que ele fez. http…";617171715;Ronaldo Matias;RonaldoMatiasP;2916;Goiânia - Goiás - Brasil;pt
1;8700000000000000000000;Tue May 30 18:22:30 +0000 2017;RT @Mestre_Tigresa: #TodoApoioAoJuizSergioMoro @SakaSakamori2 @sandrabrasilia @N_Carvalheira @BattistaTania @aruthcao @BolsomitA… ;2805804200;SakaSakamori BR;SakaSakamori2;9737;Curitiba - Rio de Janeiro;pt
2;8700000000000000000000;Tue May 30 18:22:35 +0000 2017;Não voltaram a ser eleitos estão FDIDOS..KKKK https://t.co/x6dTitCxCV;80200000000000000000000;Roberto Pobre;Roberto2016rodr;1790;Rio de Janeiro, Brasil;pt
2;8700000000000000000000;Tue May 30 18:22:39 +0000 2017;?? #VazaTemer FURNAS é aquele processo parado no @STF_Oficial onde até o @jairbolsonaro recebeu mensalão do @PSDB https://t.co/mHCTl5SHUo;57920435;#VazaTemer;VazaTemer;12173;Brasil;pt
1;8700000000000000000000;Tue May 30 18:23:41 +0000 2017;"RT @JuMagalhaesBH: ""Sorria pro print"" HAHAHAHAHAHAAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAAVAI APRENDER PORTUGUÊS PRIMEIRO, seu jum… ";2750584459;JoseCarlosScud;caiojcs;256;Entre o rio e o planalto.;pt
1;8700000000000000000000;Tue May 30 18:23:49 +0000 2017;@MichelTemer Parabéns ao Presidente e sua equipe, por promover a maior, melhor e mais audaciosa mudança econômica n… https://t.co/AK0FEFtl35;158461823;Fabio Bulhosa;Fabiobulhosa;149;Rio Grande RS Brasil;pt
2;87000000000000000000000;Tue May 30 18:24:30 +0000 2017;@LUCIANO_DAVID @AecioNeves Primeiro aprenda a escrever e depois venha discutir.;2570287572;Eduardo Salles;EduardoSalles01;115;Via Láctea;pt
2;87000000000000000000000;Tue May 30 18:25:05 +0000 2017;@priroca @JuMagalhaesBH @Estadao @jdoriajr Na boa. Fomos milhares os tontos. Só que ao contrário dos esquerdopatas,… https://t.co/Js3pJ1hZ7l;1190639058;MC;EternoSEP;329;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:25:22 +0000 2017;@FernandoCruz79 @gleisi @vanessasenadora @fatimabezerra @LindbergFarias @humbertocostapt @requiaopmdb Não voltarão… https://t.co/OJnFpGaTFd;80200000000000000000000;Roberto Pobre;Roberto2016rodr;1790;Rio de Janeiro, Brasil;pt
2;87000000000000000000000;Tue May 30 18:25:26 +0000 2017;@allanawho @MichelTemer - https://t.co/pgGiMsSuCo: (AI) Presidente Michel Temer: não posso porque meus olhos estão encharcados;67009875;?????;allanawho;581;;pt
2;87000000000000000000000;Tue May 30 18:26:30 +0000 2017;@woodstock_59 @jdoriajr Sujeito ridículo;1175390274;alexandre gobbis;xandaodalapa;2374;;pt
2;87000000000000000000000;Tue May 30 18:26:39 +0000 2017;@danilomaia @Estadao @jdoriajr E repara que NENHUM mostra a cara. Enquanto mostra ou é diva pop ou Lulladrao ou Dil… https://t.co/8CKnJ0SfK9;1190639058;MC;EternoSEP;329;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:26:41 +0000 2017;É absurdo e terrível quando as carretas com escapamento adulterado ou inoperante passam pela Av Anhaia Melo barulho ensurdecedor @jdoriajr;629793295;Portal Vila Prudente;vptwitando;554;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:26:45 +0000 2017;RT @Dia1Meio: O tempo vai passando e desanimando a gente! https://t.co/PaSA6YIjHK;130585038;Fabiane Rosales;fabianerosales;1686;;pt
1;87000000000000000000000;Tue May 30 18:27:18 +0000 2017;Parabéns @jdoriajr Atitude de quem quer fazer a diferença. https://t.co/tyNUecDrqk;117133521;João Paulo Lombardi;duendetende;21004;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:27:22 +0000 2017;Saúde de moradores e comerciantes esta sendo destruída todos os dias pela negligência e pela irresponsabilidade… https://t.co/rzdLkjjcwy;629793295;Portal Vila Prudente;vptwitando;554;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:27:47 +0000 2017;RT @Estadao: 'Vou quebrar a sua cara', diz secretário da Cultura de Doria (@jdoriajr) a ativista https://t.co/Jl3nFxRhid https://t.co/3Uem3…;1439165376;nanda;hwaikyuu;2571;"yaste;larissa;kelv";pt
2;87000000000000000000000;Tue May 30 18:28:34 +0000 2017;@MichelTemer Sei que aparencia enganam, mas o semblante desse homem me causou repulsa, desconfiança https://t.co/lJOV2nBxVd;40493348;Neusa Teixeira;Bastet5408;57;Brasil - São Paulo;pt
2;87000000000000000000000;Tue May 30 18:28:57 +0000 2017;RT @carlosreboucasj: O GENOCIDA @NicolasMaduro não menciona os US$150 MILHÕES depositados para @LulapeloBrasil e @dilmabr , criminosos,… ;3342772480;José Banchi;JoseBanchi1;730;Nova Friburgo, Brasil;pt
1;87000000000000000000000;Tue May 30 18:28:59 +0000 2017;"RT @caiforatemer: Amigos, vamos todos dar aquela salva de palmas ao ""jestor"" @jdoriajr. Deem RT para divulgar o ""milagre"" que ele fez. http…";77900000000000000000000;Maria Eduarda??;MariaEd07812623;519;Juiz de Fora, Brasil;pt
2;87000000000000000000000;Tue May 30 18:29:25 +0000 2017;RT @CacoBrasil2: Que SAUDADE da Presidenta @dilmabr ! Desemprego, que sobe em todas as regiões, e subocupação atingem 26,5 milhões https://…;431237786;@pnlima;PiLima11;1523;Da Cerca;pt
1;87000000000000000000000;Tue May 30 18:29:40 +0000 2017;"RT @caiforatemer: Amigos, vamos todos dar aquela salva de palmas ao ""jestor"" @jdoriajr. Deem RT para divulgar o ""milagre"" que ele fez. http…";72000000000000000000000;A.Rosa;a_rosa555;280;;pt
2;87000000000000000000000;Tue May 30 18:29:45 +0000 2017;@Celso_Leite @celineviena @Estadao @jdoriajr A Dilma era um poste como Lula mesmo disse ao marqueteiro nem deveria ter chego ao poder;79300000000000000000000;Carl;carl_mohad;269;;pt
2;87000000000000000000000;Tue May 30 18:29:49 +0000 2017;@MichelTemer Sei que aparências enganam, mas a cara desse homem me causa temor, desconfiança... https://t.co/v9N8jgb3Gt;40493348;Neusa Teixeira;Bastet5408;57;Brasil - São Paulo;pt
2;87000000000000000000000;Tue May 30 18:30:02 +0000 2017;RT @woodstock_59: “Vou quebrar sua cara”, diz secretário de Cultura Andre Sturm  do prefake João Agripino vulgo @jdoriajr a agente cu… ;2327081116;Marco Antonio;Detony05;135;Rio de Janeiro, Brasil;pt
2;87000000000000000000000;Tue May 30 18:30:26 +0000 2017;@jairbolsonaro O SNI foi reativado?  A patrulha ideológica agora é oficial? Dignos de pena...;72100000000000000000000;Marcel Felix;MarcelFelix4;211;São José do Campestre, RN;pt
2;87000000000000000000000;Tue May 30 18:30:27 +0000 2017;@carl_mohad @celineviena @Estadao @jdoriajr Muita, né?  Vocês são muito mlks mesmo.;123015325;Celso Leite;Celso_Leite;2001;Brasília;pt
1;87000000000000000000000;Tue May 30 18:30:45 +0000 2017;RT @Rede45: Prefeito de São Paulo @jdoriajr vai reforçar blitz contra ruído com mais 219 novos fiscais. https://t.co/C1wWnuFQce;249404850;PSDB Pinheiros - SP;PSDBpinheiros;1808;Bairro de Pinheiros/SP.;pt
2;87000000000000000000000;Tue May 30 18:30:57 +0000 2017;@dilmabr Às vezes honestidade cega é um desserviço e uma prova irrefutável de burrice.;17140789;SeoCruz?;SeoCruz;5208;The Pequod;pt
2;87000000000000000000000;Tue May 30 18:31:29 +0000 2017;@jairbolsonaro A ideologia de gênero já foi feita não somente na Teoria, mas na prática, e foi a pior tragédia de uma família.;85100000000000000000000;Cris Ribeiro;Cristia39318522;17;Brasil;pt
2;87000000000000000000000;Tue May 30 18:31:42 +0000 2017;@Celso_Leite @celineviena @Estadao @jdoriajr Sempre foram anti democrático https://t.co/w4CrVeQXq6;79300000000000000000000;Carl;carl_mohad;269;;pt
2;87000000000000000000000;Tue May 30 18:32:14 +0000 2017;@AgoraNoPlanalto @MichelTemer  Ótimo, pode começar enterrando esse seu governo no passado.;2248453356;XôTemer;Rocolevati;20;Ceará, Brasil;pt
2;87000000000000000000000;Tue May 30 18:32:21 +0000 2017;Internautas se revoltam com corte de verbas para a PF : “Se for preciso, faremos várias vaquinhas” @MichelTemer https://t.co/U7E8kXIniH;73800000000000000000000;Leila;leilacgc1;74;Santo André, Brasil;pt
2;87000000000000000000000;Tue May 30 18:32:39 +0000 2017;RT @luciamoura00: Se o PMDB não aguenta mais a insanidade do Renan, imagina nós. https://t.co/N6PAZ73twn;513733280;PenhaProcopio;PenhaProcopio;767;;pt
2;87000000000000000000000;Tue May 30 18:32:44 +0000 2017;RT @_PatriciaPillar: Até quando esse presidente ilegítimo vai usar o cargo pra fazer tudo o que quer para defender a si próprio e seus comp…;67653405;Cássia Carauta;CassiaAlbuquerq;119;;pt
2;87000000000000000000000;Tue May 30 18:32:52 +0000 2017;@infomoney @STF_oficial Balcão de negócios @STF_oficial deve tá lucrando horrores, com esses bandidos @AecioNeves… https://t.co/yUkQViOoSR;1668238513;Bonerges Eder;bonergeseder;70;;pt
1;87000000000000000000000;Tue May 30 18:33:04 +0000 2017;@jdoriajr vai limpar SP com tolerância zero ao tráfico e as drogas, principalmente o crack. É questão humanitária i… https://t.co/bJZFcdRXrO;81100000000000000000000;Rolex Cubano ?;RolexCubano;383;Brasil;pt
2;87000000000000000000000;Tue May 30 18:33:12 +0000 2017;RT @JuMagalhaesBH: @Estadao @jdoriajr o presidente da CUT dizer que vai MATAR o Sergio Moro tá de boas, né?;2538626598;Pereira.;_sccpalisson;729;11;pt
2;87000000000000000000000;Tue May 30 18:33:15 +0000 2017;@zerohora @MichelTemer Casa de quem? Da mãe Joana usurpada por ladrões, bandidos, traidores, corruptos e imorais co… https://t.co/tWogucvOxu;72200000000000000000000;Lucas Costa;lcrcosta2016;5;;pt
2;87000000000000000000000;Tue May 30 18:33:58 +0000 2017;@jairbolsonaro Logo teremos uma sociedade totalmente desequilibrada,veja o que ocorreu com a família do David.Real.… https://t.co/qvf1Zf3anp;85100000000000000000000;Cris Ribeiro;Cristia39318522;17;Brasil;pt
2;87000000000000000000000;Tue May 30 18:34:31 +0000 2017;@fabion4v4 @celineviena @Estadao @jdoriajr Jogada de mestre é de Temer que deve ter colocado jagunços lá, criminali… https://t.co/O8ETgA9kGM;123015325;Celso Leite;Celso_Leite;2001;Brasília;pt
1;87000000000000000000000;Tue May 30 18:34:45 +0000 2017;@geraldoalckmin_ @drauziovarella @Prog_recomeco Que Legal!!!!!;225236575;Bruna maria Euzebio;brunamariadnc;360;Atibaia-SP;pt
2;87000000000000000000000;Tue May 30 18:34:47 +0000 2017;#AceleraSP infelizmente pro poço!!!!! https://t.co/2A8EQuMoTW;86300000000000000000000;Samir Bellix;SamBellix;9;São Paulo, Brasil;pt
2;87000000000000000000000;Tue May 30 18:35:37 +0000 2017;RT @RocksMoll: @Estadao O Dória precisa aprender que MANTER ESQUERDISTAS NO GOVERNO é auto-sabotagem. E que aproveite e acabe com… ;54190869;#MoroOrgulhoDoBrasil;_marilda;4768;São Paulo - SP ;pt
2;87000000000000000000000;Tue May 30 18:35:48 +0000 2017;RT @_PatriciaPillar: Até quando esse presidente ilegítimo vai usar o cargo pra fazer tudo o que quer para defender a si próprio e seus comp…;395011753;Trajano_DC;trajanojorge;1150;;pt
2;87000000000000000000000;Tue May 30 18:35:58 +0000 2017;@jairbolsonaro Palavras de baixo calão, violência e gritarias, só serve para mentes que não possui neurônios para argumentar.;85100000000000000000000;Cris Ribeiro;Cristia39318522;17;Brasil;pt
2;87000000000000000000000;Tue May 30 18:36:50 +0000 2017;RT @_PatriciaPillar: Até quando esse presidente ilegítimo vai usar o cargo pra fazer tudo o que quer para defender a si próprio e seus comp…;3675162256;? Sotsialist ?;Sotsialist_;1170;São Paulo, Brasil;pt
2;87000000000000000000000;Tue May 30 18:36:50 +0000 2017;RT @LuizEduardCNesi: OUTRAS OPÇOES CALÇADA DO MP-SP OU DA REDE BLOBO OU DA CASA DO SUPLICY CRACKEIRO RECEPTIVO CIDADAO ?????????????????????????????? http…;85200000000000000000000;Garota Bolsonaro;GarotaBolsonaro;3728;;pt
2;87000000000000000000000;Tue May 30 18:37:04 +0000 2017;@MichelTemer O momento deveria ser para você sumir. #FORATEMER;50287525;Heber Sérgio;hebercolatina;26;;pt
2;87000000000000000000000;Tue May 30 18:37:06 +0000 2017;@jc_pe @jairbolsonaro Quero ver qual candidato pode transitar tranquilo pelas ruas do país. Poucos não gostam dele,… https://t.co/stYYzHj2rD;2828823327;Cristiana Menshova;CrisMenshova;605;Brasil;pt
2;87000000000000000000000;Tue May 30 18:37:15 +0000 2017;RT @vitimasBancoop: @jdoriajr @FilLeal E OS BURACOS NAS AVENIDAS DA ZN DE SP?;490657522;janiele dantas;Jany21Dantas;0;;pt
2;87000000000000000000000;Tue May 30 18:37:27 +0000 2017;RT @llpaula1991: Esse é o #Socialismo que vocês tanto querem para o Brasil,@LulapeloBrasil e @dilmabr. Pessoas sendo submissas,comen… ;582266838;De Paula;llpaula1991;1301;Brasil;pt
2;87000000000000000000000;Tue May 30 18:38:03 +0000 2017;@jairbolsonaro O Brasil é feito de criancas, e não podemos ser tão débeis de decidir algo que fará ele ficar pior n… https://t.co/NIZSLLc98x;85100000000000000000000;Cris Ribeiro;Cristia39318522;17;Brasil;pt
2;87000000000000000000000;Tue May 30 18:38:12 +0000 2017;RT @_PatriciaPillar: Até quando esse presidente ilegítimo vai usar o cargo pra fazer tudo o que quer para defender a si próprio e seus comp…;85500000000000000000000;Herly Handerson;HerlyHanderson;132;Natal, Brasil;pt
2;87000000000000000000000;Tue May 30 18:38:19 +0000 2017;@jairbolsonaro Isso nao se trata de educar, mas sim em formar esquerdopatas ingnorantes;2774066436;Debora Rodrigues Mon;deborasstar;8;Sobral, Brasil;pt
2;87000000000000000000000;Tue May 30 18:38:34 +0000 2017;@geraldoalckmin_ @drauziovarella @Prog_recomeco Varela ??? Xiii não vai ficar tudo como sempre esteve. Masturbação Sociologica...??;49341110;Vitor Gomez;VictorGomez_SP;848;São Paulo ;pt
2;87000000000000000000000;Tue May 30 18:38:46 +0000 2017;@AgoraNoPlanalto @MichelTemer Puxa .... mas ELE é o risco. Fora daí cara.;264754540;Carlos Costa;Carlosalbco;18;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:39:25 +0000 2017;RT @LuizEduardCNesi: OUTRAS OPÇOES CALÇADA DO MP-SP OU DA REDE BLOBO OU DA CASA DO SUPLICY CRACKEIRO RECEPTIVO CIDADAO ?????????????????????????????? http…;81700000000000000000000;Cristão Conservador;ConserCristao;3362;;pt
2;87000000000000000000000;Tue May 30 18:39:51 +0000 2017;@geraldoalckmin_ @drauziovarella @Prog_recomeco Varela ??? Xiii vai ficar tudo como sempre esteve. Masturbação Sociologica...??;49341110;Vitor Gomez;VictorGomez_SP;848;São Paulo ;pt
2;87000000000000000000000;Tue May 30 18:40:24 +0000 2017;@geraldoalckmin_ @drauziovarella @Prog_recomeco Esse Dráuzio Varella é um vigarista. Por que chamaram ele? Teu partido é uma bosta mesmo.;57061070;Bocelli;juniorbocelli;1590;São Carlos;pt
2;87000000000000000000000;Tue May 30 18:41:13 +0000 2017;#ForaTemer #TemerNaCadeia https://t.co/ge6yQy7i8B;85700000000000000000000;Sofia Paes;SofiaPaes6;16;;pt
2;87000000000000000000000;Tue May 30 18:41:15 +0000 2017;“Não acho que quem ganhar ou quem perder, nem quem ganhar nem perder vai ganhar ou perder. Vai todo mundo perder”. @dilmabr;84191297;cossinha de fango;brandaots;1308;Rio de Janeiro - Brazil;pt
2;87000000000000000000000;Tue May 30 18:41:21 +0000 2017;@Estadao @MichelTemer conversa fiada.;1875545472;claudete villanova;cvs35d;68;Mato Grosso do Sul, Brasil;pt
2;87000000000000000000000;Tue May 30 18:41:52 +0000 2017;@MichelTemer .os pontos muitos impopulares. Mantenha-se firme: Os que almejam o poder não hesitam em usar o que que… https://t.co/Y1fpM6Lfvm;33735723;Luis Eduardo ?;EduardoiPhones;1126;Global Citizen;pt
2;87000000000000000000000;Tue May 30 18:42:22 +0000 2017;RT @ommrio: Sou um dos 54,5 milhões de brasileiros que livraram o Brasil de @AecioNeves;2210270314;Ney Machado;neylopesmachado;1557;;pt
2;87000000000000000000000;Tue May 30 18:43:00 +0000 2017;@allanawho @dilmabr - https://t.co/pgGiMsSuCo: Meu afastamento deve servir p/ uma PIADA;67009875;?????;allanawho;581;;pt
2;87000000000000000000000;Tue May 30 18:43:30 +0000 2017;RT @juuliabrandao: Chegou quem não devia, acabou minha alegria https://t.co/gmIV8Y3VN7;73600000000000000000000;Velha-muito_velha;Vicow_R;53;;pt
2;87000000000000000000000;Tue May 30 18:43:39 +0000 2017;@AgoraNoPlanalto @MichelTemer Vai tomar no cu temer;3087337511;carolAÉCIO COMIDOina;caroquinhaa;84;;pt
2;87000000000000000000000;Tue May 30 18:43:48 +0000 2017;"RT @screamyell: O @jdoriajr disse que esse assunto é uma ""bobagem"" =&gt; https://t.co/bKZodw3YQq Ou seja, tá liberado agente público ameaçar f…";24834503;Tatiana Vasconcellos;tavasconcellos;50184;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:43:58 +0000 2017;"RT @screamyell: O @jdoriajr disse que esse assunto é uma ""bobagem"" =&gt; https://t.co/bKZodw3YQq Ou seja, tá liberado agente público ameaçar f…";760557686;OvelhaVermelha;OvelhaVermelha7;5018;BH(MG);pt
2;87000000000000000000000;Tue May 30 18:44:29 +0000 2017;"@gigibrasiliana @_carolcravo_ @_PatriciaPillar @MichelTemer ""Mesmo se Dilma tivesse sofrido..."" não. Ela sofreu!!!";630613357;JMInch;j_incheglu;222;;pt
2;87000000000000000000000;Tue May 30 18:44:30 +0000 2017;RT @GuilDore27: Esse novo ministreco, assecla de @MichelTemer veio p deter a lava jato e livrar Temer e D+ corruptos da cadeia. A L… ;127283945;Walder Rocha;walderrocha;88;Cuiabá - MT;pt
2;87000000000000000000000;Tue May 30 18:44:48 +0000 2017;@screamyell @jdoriajr ata. então fica de boas a gente combinar evento p 'quebrar a cara' do secretário? já pensou?… https://t.co/bJD6TXBL2G;100779458;aiaiai;aiaiai63;1186;;pt
2;87000000000000000000000;Tue May 30 18:44:49 +0000 2017;@MichelTemer vai ver as consequências da Lei de Migração. https://t.co/I07c8A0qkV;186240150;Clau de Luca;ClaudeLuca_;14291;São Paulo;pt
2;87000000000000000000000;Tue May 30 18:44:52 +0000 2017;RT @woodstock_59: “Vou quebrar sua cara”, diz secretário de Cultura Andre Sturm  do prefake João Agripino vulgo @jdoriajr a agente cu… ;2546294725;Semana Demotucana;SemanaDemotucan;39711;São Paulo, Brasil;pt
2;87000000000000000000000;Tue May 30 18:45:19 +0000 2017;@allanawho @dilmabr - https://t.co/pgGiMsSuCo: so take a mais um golpe. #BrasilEmGreve;67009875;?????;allanawho;581;;pt
2;87000000000000000000000;Tue May 30 18:45:23 +0000 2017;Um governo em crise convulsiva. Investigado no STF, Fachin autoriza que @MichelTemer seja interrogado no inquérito da JBS.;40548874;George Marques;GeorgMarques;68426;Brasília, Brasil;pt
2;87000000000000000000000;Tue May 30 18:45:37 +0000 2017;RT @ommrio: Sou um dos 54,5 milhões de brasileiros que livraram o Brasil de @AecioNeves;395011753;Trajano_DC;trajanojorge;1150;;pt
2;87000000000000000000000;Tue May 30 18:45:38 +0000 2017;RT @GeorgMarques: Um governo em crise convulsiva. Investigado no STF, Fachin autoriza que @MichelTemer seja interrogado no inquérito da JBS.;85023219;Pedro Medeiros Dias;PedroMedeeiros;664;Copacabana, RJ;pt
